order_id,order_timestamp,channel,customer_id,server_id,party_size,table_no,promo_code,discount_amount,subtotal,tax,tip,delivery_fee,total,payment_method
100220,2026-02-03 12:22:55,Delivery,86.0,,,,,0.0,6.21,0.5,0.0,3.69,10.4,Card
100221,2026-02-08 13:25:20,Takeout,6.0,,,,,0.0,35.25,2.82,0.0,0.0,38.07,Card
100222,2026-02-21 19:36:58,Dine-In,776.0,5.0,1.0,34.0,,0.0,91.02,7.28,15.68,0.0,113.98,Card
100223,2026-02-11 18:40:13,Delivery,,,,,VALENTINE,2.66,26.58,1.91,0.0,3.48,29.31,Card
100224,2026-02-14 13:43:11,Dine-In,,5.0,1.0,13.0,,0.0,31.61,2.53,6.59,0.0,40.73,Card
100225,2026-02-01 12:23:27,Takeout,640.0,,,,,0.0,55.38,4.43,0.0,0.0,59.81,Apple Pay
100226,2026-02-17 21:47:55,Takeout,,,,,,0.0,27.74,2.22,1.6,0.0,31.56,Gift Card
100227,2026-02-05 19:59:27,Takeout,513.0,,,,,0.0,72.93,5.83,6.84,0.0,85.6,Card
100228,2026-02-21 12:51:41,Dine-In,,2.0,5.0,23.0,VALENTINE,6.71,67.1,4.83,10.91,0.0,76.13,Card
100229,2026-02-08 16:02:44,Takeout,59.0,,,,FAMILY15,8.61,71.79,5.05,7.19,0.0,75.42,Card
100230,2026-02-03 17:51:54,Dine-In,689.0,2.0,5.0,21.0,,0.0,91.15,7.29,18.61,0.0,117.05,Google Pay
100231,2026-02-09 17:39:53,Takeout,475.0,,,,,0.0,10.23,0.82,0.0,0.0,11.05,Card
100232,2026-02-06 08:40:23,Dine-In,698.0,16.0,4.0,13.0,,0.0,96.76,7.74,15.13,0.0,119.63,Cash
100233,2026-02-15 20:40:43,Delivery,600.0,,,,,0.0,33.19,2.66,0.0,5.09,40.94,Card
100234,2026-02-23 19:50:16,Dine-In,119.0,17.0,3.0,12.0,,0.0,58.92,4.71,9.87,0.0,73.5,Card
100235,2026-02-26 12:43:22,Dine-In,771.0,30.0,1.0,40.0,WEEKEND7,7.0,60.78,4.3,11.17,0.0,69.25,Cash
100236,2026-02-26 17:00:36,Dine-In,171.0,2.0,6.0,39.0,,0.0,104.78,8.38,15.14,0.0,128.3,Card
100237,2026-02-24 13:41:30,Dine-In,704.0,7.0,2.0,14.0,,0.0,52.41,4.19,9.48,0.0,66.08,Cash
100238,2026-02-11 13:38:48,Dine-In,142.0,5.0,3.0,3.0,LUNCH5,5.0,59.7,4.38,6.75,0.0,65.83,Google Pay
100239,2026-02-13 12:12:43,Dine-In,85.0,7.0,2.0,7.0,WELCOME10,7.8,77.95,5.61,9.23,0.0,84.99,Cash
100240,2026-02-26 17:30:54,Dine-In,184.0,24.0,8.0,35.0,,0.0,44.64,3.57,7.01,0.0,55.22,Card
100241,2026-02-20 19:08:01,Dine-In,428.0,12.0,1.0,21.0,,0.0,14.55,1.16,1.93,0.0,17.64,Card
100242,2026-02-14 20:21:39,Dine-In,42.0,34.0,1.0,24.0,,0.0,6.25,0.5,1.07,0.0,7.82,Card
100243,2026-02-10 18:42:19,Dine-In,765.0,2.0,2.0,6.0,,0.0,100.58,8.05,18.82,0.0,127.45,Card
100244,2026-02-26 18:27:01,Takeout,282.0,,,,,0.0,9.46,0.76,1.15,0.0,11.37,Apple Pay
100245,2026-02-17 18:44:21,Dine-In,,31.0,1.0,22.0,,0.0,19.79,1.58,2.53,0.0,23.9,Card
100246,2026-02-28 11:24:19,Dine-In,479.0,21.0,1.0,40.0,,0.0,43.59,3.49,6.96,0.0,54.04,Card
100247,2026-02-04 13:12:55,Dine-In,361.0,26.0,4.0,27.0,,0.0,70.16,5.61,14.24,0.0,90.01,Cash
100248,2026-02-19 19:45:26,Delivery,652.0,,,,,0.0,17.45,1.4,0.0,4.7,23.55,Card
100249,2026-02-01 18:40:10,Takeout,94.0,,,,,0.0,73.23,5.86,0.0,0.0,79.09,Card
100250,2026-02-06 15:41:07,Delivery,,,,,FAMILY15,6.32,52.67,3.71,0.0,4.6,54.66,Card
100251,2026-02-17 22:45:01,Dine-In,408.0,4.0,5.0,3.0,,0.0,35.15,2.81,4.81,0.0,42.77,Card
100252,2026-02-10 20:32:06,Dine-In,727.0,5.0,3.0,16.0,WELCOME10,10.0,155.78,11.66,25.77,0.0,183.21,Card
100253,2026-02-21 18:20:09,Takeout,,,,,,0.0,67.19,5.38,8.2,0.0,80.77,Card
100254,2026-02-28 14:39:57,Dine-In,602.0,23.0,5.0,21.0,,0.0,46.89,3.75,9.04,0.0,59.68,Card
100255,2026-02-07 16:36:58,Takeout,765.0,,,,FAMILY15,7.83,65.21,4.59,0.0,0.0,61.97,Card
100256,2026-02-16 12:29:44,Delivery,,,,,WELCOME10,3.6,36.04,2.6,0.0,5.74,40.78,Google Pay
100257,2026-02-04 13:52:13,Dine-In,550.0,31.0,6.0,4.0,,0.0,37.8,3.02,7.79,0.0,48.61,Card
100258,2026-02-26 19:38:39,Takeout,,,,,,0.0,44.55,3.56,4.6,0.0,52.71,Card
100259,2026-02-20 17:55:40,Dine-In,327.0,12.0,6.0,33.0,LUNCH5,5.0,68.29,5.06,12.42,0.0,80.77,Card
100260,2026-02-15 13:23:19,Delivery,689.0,,,,FAMILY15,3.15,26.24,1.85,0.0,4.82,29.76,Card
100261,2026-02-28 22:41:38,Takeout,,,,,,0.0,32.27,2.58,0.0,0.0,34.85,Card
100262,2026-02-13 14:26:00,Takeout,419.0,,,,WELCOME10,1.05,10.49,0.76,0.82,0.0,11.02,Card
100263,2026-02-22 13:28:35,Takeout,,,,,LUNCH5,5.0,73.24,5.46,0.0,0.0,73.7,Google Pay
100264,2026-02-21 12:48:03,Dine-In,379.0,22.0,3.0,19.0,,0.0,17.17,1.37,2.57,0.0,21.11,Card
100265,2026-02-03 12:28:36,Dine-In,299.0,17.0,4.0,9.0,WELCOME10,4.89,48.94,3.52,5.39,0.0,52.96,Card
100266,2026-02-13 14:31:51,Dine-In,525.0,34.0,2.0,37.0,WEEKEND7,0.0,26.78,2.14,5.3,0.0,34.22,Card
100267,2026-02-22 20:56:39,Takeout,75.0,,,,LUNCH5,5.0,129.49,9.96,0.0,0.0,134.45,Card
100268,2026-02-16 08:53:24,Dine-In,155.0,15.0,2.0,15.0,,0.0,56.5,4.52,9.79,0.0,70.81,Google Pay
100269,2026-02-01 11:46:22,Delivery,323.0,,,,,0.0,66.91,5.35,0.0,5.59,77.85,Apple Pay
100270,2026-02-07 10:28:25,Dine-In,128.0,25.0,2.0,12.0,,0.0,72.77,5.82,12.43,0.0,91.02,Google Pay
100271,2026-02-01 14:26:25,Delivery,370.0,,,,,0.0,56.29,4.5,0.0,3.41,64.2,Card
100272,2026-02-16 11:40:48,Dine-In,,14.0,4.0,24.0,,0.0,61.21,4.9,9.63,0.0,75.74,Apple Pay
100273,2026-02-18 09:01:21,Dine-In,148.0,31.0,6.0,3.0,,0.0,67.91,5.43,13.97,0.0,87.31,Cash
100274,2026-02-01 16:57:57,Dine-In,375.0,21.0,7.0,7.0,,0.0,35.87,2.87,7.49,0.0,46.23,Card
100275,2026-02-07 12:47:42,Dine-In,533.0,30.0,3.0,18.0,,0.0,73.48,5.88,13.02,0.0,92.38,Card
100276,2026-02-10 18:37:28,Delivery,270.0,,,,,0.0,36.22,2.9,0.0,5.41,44.53,Card
100277,2026-02-15 18:13:42,Delivery,,,,,LUNCH5,5.0,33.76,2.3,0.0,3.35,34.41,Card
100278,2026-02-04 13:13:05,Delivery,,,,,,0.0,4.9,0.39,0.0,5.03,10.32,Card
100279,2026-02-07 19:35:33,Takeout,544.0,,,,,0.0,46.98,3.76,0.0,0.0,50.74,Card
100280,2026-02-05 21:39:27,Delivery,411.0,,,,,0.0,14.23,1.14,0.0,3.74,19.11,Card
100281,2026-02-09 20:03:03,Takeout,493.0,,,,SUPERBOWL,6.97,46.49,3.16,4.9,0.0,47.58,Google Pay
100282,2026-02-05 15:43:17,Takeout,121.0,,,,FAMILY15,3.59,29.92,2.11,0.0,0.0,28.44,Card
100283,2026-02-25 21:02:24,Delivery,642.0,,,,,0.0,19.36,1.55,0.0,5.98,26.89,Card
100284,2026-02-17 13:06:55,Delivery,719.0,,,,,0.0,66.3,5.3,0.0,4.76,76.36,Card
100285,2026-02-03 19:25:53,Takeout,684.0,,,,LUNCH5,0.0,17.85,1.43,0.0,0.0,19.28,Card
100286,2026-02-26 14:25:45,Takeout,451.0,,,,FAMILY15,8.56,71.3,5.02,8.27,0.0,76.03,Card
100287,2026-02-28 12:12:28,Takeout,716.0,,,,WELCOME10,10.0,100.53,7.24,0.0,0.0,97.77,Card
100288,2026-02-14 12:21:45,Dine-In,,22.0,6.0,11.0,WEEKEND7,7.0,83.24,6.1,15.36,0.0,97.7,Apple Pay
100289,2026-02-08 18:37:05,Dine-In,42.0,15.0,2.0,10.0,LUNCH5,5.0,50.9,3.67,7.41,0.0,56.98,Card
100290,2026-02-16 14:54:33,Takeout,397.0,,,,WEEKEND7,7.0,42.14,2.81,3.65,0.0,41.6,Card
100291,2026-02-28 19:14:20,Dine-In,,15.0,4.0,36.0,,0.0,152.34,12.19,32.83,0.0,197.36,Card
100292,2026-02-08 20:29:01,Takeout,722.0,,,,,0.0,53.03,4.24,0.0,0.0,57.27,Gift Card
100293,2026-02-01 19:09:04,Takeout,748.0,,,,VALENTINE,2.77,27.72,2.0,0.0,0.0,26.95,Card
100294,2026-02-03 14:44:43,Dine-In,486.0,27.0,2.0,22.0,,0.0,38.25,3.06,5.93,0.0,47.24,Card
100295,2026-02-02 15:06:33,Dine-In,,4.0,1.0,24.0,,0.0,24.66,1.97,3.88,0.0,30.51,Card
100296,2026-02-06 18:17:31,Dine-In,,14.0,2.0,10.0,LUNCH5,5.0,41.11,2.89,5.46,0.0,44.46,Card
100297,2026-02-10 12:00:31,Dine-In,,10.0,6.0,30.0,,0.0,110.45,8.84,19.0,0.0,138.29,Card
100298,2026-02-09 17:20:36,Takeout,776.0,,,,,0.0,67.14,5.37,0.0,0.0,72.51,Card
100299,2026-02-08 22:49:18,Takeout,,,,,,0.0,29.68,2.37,2.04,0.0,34.09,Gift Card
100300,2026-02-01 20:46:33,Delivery,698.0,,,,,0.0,40.37,3.23,0.0,5.76,49.36,Card
100301,2026-02-20 20:13:00,Delivery,339.0,,,,FAMILY15,5.81,48.42,3.41,0.0,5.2,51.22,Card
100302,2026-02-20 14:26:24,Dine-In,,13.0,3.0,39.0,,0.0,16.44,1.32,3.11,0.0,20.87,Card
100303,2026-02-04 12:31:34,Dine-In,,17.0,4.0,26.0,,0.0,34.14,2.73,4.39,0.0,41.26,Apple Pay
100304,2026-02-07 17:18:02,Dine-In,39.0,7.0,5.0,12.0,LUNCH5,0.0,19.48,1.56,3.63,0.0,24.67,Card
100305,2026-02-28 19:29:00,Delivery,257.0,,,,,0.0,89.79,7.18,0.0,3.73,100.7,Card
100306,2026-02-16 12:25:20,Dine-In,548.0,5.0,1.0,11.0,,0.0,97.09,7.77,17.2,0.0,122.06,Card
100307,2026-02-20 14:58:47,Dine-In,354.0,32.0,8.0,30.0,,0.0,43.38,3.47,8.42,0.0,55.27,Card
100308,2026-02-08 10:26:45,Delivery,,,,,,0.0,65.85,5.27,0.0,5.83,76.95,Card
100309,2026-02-22 13:02:50,Dine-In,145.0,20.0,3.0,35.0,,0.0,47.4,3.79,7.52,0.0,58.71,Card
100310,2026-02-08 19:36:36,Takeout,589.0,,,,LUNCH5,5.0,66.0,4.88,3.1,0.0,68.98,Apple Pay
100311,2026-02-01 20:18:12,Takeout,,,,,,0.0,18.74,1.5,2.44,0.0,22.68,Card
100312,2026-02-25 12:57:07,Dine-In,566.0,27.0,4.0,18.0,LUNCH5,5.0,25.67,1.65,4.4,0.0,26.72,Card
100313,2026-02-06 20:59:36,Dine-In,,22.0,6.0,5.0,,0.0,16.09,1.29,2.95,0.0,20.33,Card
100314,2026-02-22 19:23:22,Takeout,,,,,FAMILY15,0.81,6.75,0.48,0.46,0.0,6.88,Card
100315,2026-02-27 16:57:10,Dine-In,,16.0,2.0,28.0,,0.0,52.13,4.17,7.83,0.0,64.13,Card
100316,2026-02-14 14:44:43,Dine-In,525.0,25.0,5.0,28.0,,0.0,47.6,3.81,7.23,0.0,58.64,Card
100317,2026-02-04 19:32:04,Dine-In,243.0,5.0,4.0,5.0,,0.0,10.91,0.87,1.48,0.0,13.26,Card
100318,2026-02-25 15:55:21,Takeout,125.0,,,,,0.0,12.06,0.96,0.0,0.0,13.02,Card
100319,2026-02-13 19:23:13,Dine-In,641.0,6.0,3.0,31.0,,0.0,71.22,5.7,9.43,0.0,86.35,Cash
100320,2026-02-06 20:30:25,Takeout,616.0,,,,SUPERBOWL,3.64,24.25,1.65,0.0,0.0,22.26,Card
100321,2026-02-06 10:31:22,Delivery,774.0,,,,,0.0,40.16,3.21,0.0,5.51,48.88,Card
100322,2026-02-21 16:31:19,Takeout,763.0,,,,FAMILY15,2.43,20.27,1.43,0.0,0.0,19.27,Card
100323,2026-02-26 15:09:47,Takeout,26.0,,,,,0.0,63.31,5.06,8.42,0.0,76.79,Apple Pay
100324,2026-02-08 12:19:38,Takeout,164.0,,,,,0.0,42.94,3.44,0.0,0.0,46.38,Google Pay
100325,2026-02-18 13:22:39,Dine-In,350.0,9.0,4.0,9.0,SUPERBOWL,7.86,52.4,3.56,9.68,0.0,57.78,Cash
100326,2026-02-15 18:48:21,Takeout,,,,,WELCOME10,4.76,47.57,3.42,3.81,0.0,50.04,Card
100327,2026-02-22 19:14:30,Dine-In,636.0,1.0,3.0,10.0,,0.0,72.87,5.83,13.85,0.0,92.55,Apple Pay
100328,2026-02-08 12:48:18,Dine-In,477.0,27.0,4.0,10.0,,0.0,76.45,6.12,11.64,0.0,94.21,Card
100329,2026-02-01 13:22:53,Takeout,644.0,,,,WELCOME10,6.03,60.28,4.34,0.0,0.0,58.59,Card
100330,2026-02-27 12:31:06,Dine-In,369.0,16.0,8.0,22.0,,0.0,51.67,4.13,9.03,0.0,64.83,Card
100331,2026-02-07 12:32:14,Dine-In,715.0,2.0,2.0,3.0,,0.0,9.04,0.72,1.37,0.0,11.13,Card
100332,2026-02-19 14:32:48,Dine-In,714.0,2.0,2.0,5.0,,0.0,12.09,0.97,2.3,0.0,15.36,Card
100333,2026-02-11 20:01:10,Dine-In,643.0,10.0,4.0,19.0,SUPERBOWL,6.83,45.55,3.1,6.17,0.0,47.99,Card
100334,2026-02-14 15:41:42,Dine-In,116.0,26.0,1.0,7.0,,0.0,58.57,4.69,8.3,0.0,71.56,Card
100335,2026-02-10 16:46:24,Takeout,401.0,,,,FAMILY15,6.2,51.67,3.64,0.0,0.0,49.11,Apple Pay
100336,2026-02-28 21:19:28,Dine-In,377.0,11.0,2.0,13.0,,0.0,102.47,8.2,21.38,0.0,132.05,Card
100337,2026-02-08 09:36:30,Dine-In,408.0,10.0,4.0,2.0,,0.0,30.95,2.48,6.49,0.0,39.92,Card
100338,2026-02-28 20:24:12,Delivery,279.0,,,,LUNCH5,5.0,47.08,3.37,0.0,4.62,50.07,Card
100339,2026-02-26 19:08:34,Dine-In,595.0,23.0,2.0,30.0,,0.0,66.7,5.34,12.22,0.0,84.26,Cash
100340,2026-02-24 18:54:52,Takeout,430.0,,,,,0.0,64.68,5.17,0.0,0.0,69.85,Card
100341,2026-02-10 14:48:06,Dine-In,711.0,30.0,6.0,13.0,,0.0,40.06,3.2,8.12,0.0,51.38,Card
100342,2026-02-02 15:07:27,Delivery,11.0,,,,,0.0,56.24,4.5,0.0,3.95,64.69,Card
100343,2026-02-21 20:26:24,Takeout,,,,,,0.0,28.57,2.29,2.13,0.0,32.99,Apple Pay
100344,2026-02-18 11:13:38,Delivery,318.0,,,,,0.0,46.91,3.75,0.0,3.53,54.19,Card
100345,2026-02-16 19:38:34,Takeout,600.0,,,,FAMILY15,1.8,15.01,1.06,1.45,0.0,15.72,Card
100346,2026-02-20 21:04:12,Dine-In,795.0,16.0,4.0,12.0,,0.0,77.11,6.17,14.64,0.0,97.92,Card
100347,2026-02-15 19:25:30,Dine-In,433.0,28.0,1.0,6.0,,0.0,37.33,2.99,5.08,0.0,45.4,Card
100348,2026-02-20 15:34:23,Takeout,673.0,,,,,0.0,26.94,2.16,3.47,0.0,32.57,Card
100349,2026-02-20 18:25:00,Dine-In,250.0,9.0,5.0,14.0,,0.0,39.74,3.18,7.96,0.0,50.88,Card
100350,2026-02-04 17:29:32,Delivery,169.0,,,,,0.0,13.37,1.07,0.0,5.6,20.04,Card
100351,2026-02-01 18:25:59,Dine-In,231.0,29.0,4.0,9.0,,0.0,40.42,3.23,6.54,0.0,50.19,Card
100352,2026-02-21 19:30:17,Dine-In,350.0,30.0,2.0,35.0,,0.0,50.79,4.06,9.61,0.0,64.46,Gift Card
100353,2026-02-15 18:26:04,Dine-In,,18.0,6.0,39.0,,0.0,32.9,2.63,6.48,0.0,42.01,Apple Pay
100354,2026-02-05 19:24:23,Takeout,210.0,,,,,0.0,50.01,4.0,5.34,0.0,59.35,Card
100355,2026-02-05 18:50:16,Dine-In,,25.0,8.0,1.0,VALENTINE,0.34,3.42,0.25,0.54,0.0,3.87,Apple Pay
100356,2026-02-15 14:17:03,Delivery,502.0,,,,,0.0,45.92,3.67,0.0,3.8,53.39,Card
100357,2026-02-27 19:38:36,Dine-In,640.0,8.0,4.0,19.0,,0.0,34.99,2.8,7.02,0.0,44.81,Apple Pay
100358,2026-02-07 18:58:10,Dine-In,,18.0,2.0,16.0,,0.0,103.96,8.32,19.88,0.0,132.16,Card
100359,2026-02-21 14:39:48,Dine-In,,35.0,2.0,32.0,LUNCH5,5.0,40.48,2.84,6.68,0.0,45.0,Card
100360,2026-02-12 12:23:45,Dine-In,481.0,15.0,7.0,37.0,,0.0,41.33,3.31,7.95,0.0,52.59,Google Pay
100361,2026-02-03 12:38:14,Dine-In,173.0,17.0,2.0,38.0,VALENTINE,1.81,18.13,1.31,2.7,0.0,20.33,Card
100362,2026-02-25 13:38:19,Dine-In,95.0,5.0,4.0,37.0,,0.0,51.62,4.13,10.41,0.0,66.16,Card
100363,2026-02-04 15:48:23,Takeout,192.0,,,,,0.0,15.69,1.26,0.86,0.0,17.81,Card
100364,2026-02-04 20:24:53,Dine-In,466.0,18.0,2.0,8.0,LUNCH5,5.0,53.75,3.9,8.67,0.0,61.32,Apple Pay
100365,2026-02-12 12:37:54,Dine-In,615.0,3.0,8.0,20.0,,0.0,44.5,3.56,8.79,0.0,56.85,Cash
100366,2026-02-14 18:26:48,Takeout,310.0,,,,,0.0,16.02,1.28,1.01,0.0,18.31,Google Pay
100367,2026-02-07 12:25:23,Dine-In,,30.0,6.0,28.0,,0.0,13.36,1.07,2.91,0.0,17.34,Apple Pay
100368,2026-02-02 13:25:19,Delivery,104.0,,,,,0.0,9.71,0.78,0.0,4.55,15.04,Card
100369,2026-02-12 19:11:18,Dine-In,449.0,34.0,4.0,28.0,,0.0,46.19,3.7,7.36,0.0,57.25,Card
100370,2026-02-08 21:12:26,Takeout,156.0,,,,SUPERBOWL,7.29,48.57,3.3,4.84,0.0,49.42,Card
100371,2026-02-20 19:34:21,Takeout,,,,,LUNCH5,5.0,56.27,4.1,0.0,0.0,55.37,Card
100372,2026-02-27 13:59:03,Delivery,264.0,,,,FAMILY15,1.02,8.48,0.6,0.0,3.74,11.8,Google Pay
100373,2026-02-27 19:22:32,Dine-In,340.0,26.0,2.0,16.0,LUNCH5,5.0,53.51,3.88,6.57,0.0,58.96,Card
100374,2026-02-01 21:07:19,Dine-In,,32.0,2.0,14.0,LUNCH5,5.0,39.27,2.74,4.14,0.0,41.15,Card
100375,2026-02-14 11:57:41,Dine-In,182.0,4.0,1.0,19.0,,0.0,96.84,7.75,19.68,0.0,124.27,Card
100376,2026-02-02 18:25:16,Dine-In,622.0,33.0,2.0,19.0,LUNCH5,0.0,5.47,0.44,0.85,0.0,6.76,Card
100377,2026-02-08 19:09:15,Takeout,,,,,WELCOME10,8.46,84.56,6.09,6.34,0.0,88.53,Card
100378,2026-02-07 16:26:07,Delivery,688.0,,,,FAMILY15,7.22,60.15,4.23,0.0,3.75,60.91,Card
100379,2026-02-14 18:44:25,Takeout,,,,,,0.0,21.37,1.71,1.27,0.0,24.35,Apple Pay
100380,2026-02-10 10:08:15,Dine-In,,32.0,6.0,12.0,,0.0,36.54,2.92,5.6,0.0,45.06,Card
100381,2026-02-21 17:00:37,Takeout,446.0,,,,LUNCH5,5.0,31.55,2.12,0.0,0.0,28.67,Card
100382,2026-02-26 18:24:59,Dine-In,308.0,15.0,6.0,3.0,,0.0,95.0,7.6,19.65,0.0,122.25,Card
100383,2026-02-22 19:32:31,Delivery,678.0,,,,,0.0,27.14,2.17,0.0,3.73,33.04,Card
100384,2026-02-03 21:46:16,Dine-In,426.0,19.0,2.0,28.0,,0.0,38.29,3.06,8.36,0.0,49.71,Apple Pay
100385,2026-02-24 08:15:04,Takeout,,,,,VALENTINE,6.72,67.22,4.84,0.0,0.0,65.34,Google Pay
100386,2026-02-18 21:49:05,Delivery,351.0,,,,VALENTINE,0.34,3.42,0.25,0.0,4.88,8.21,Card
100387,2026-02-24 19:09:27,Dine-In,,33.0,2.0,11.0,,0.0,24.99,2.0,5.28,0.0,32.27,Card
100388,2026-02-22 14:41:23,Dine-In,193.0,3.0,1.0,23.0,WELCOME10,0.97,9.68,0.7,1.05,0.0,10.46,Card
100389,2026-02-14 11:42:49,Dine-In,567.0,9.0,8.0,22.0,,0.0,12.15,0.97,1.59,0.0,14.71,Google Pay
100390,2026-02-20 22:44:16,Delivery,,,,,,0.0,9.04,0.72,0.0,3.07,12.83,Card
100391,2026-02-06 11:37:08,Delivery,103.0,,,,LUNCH5,5.0,36.24,2.5,0.0,3.68,37.42,Card
100392,2026-02-24 17:00:51,Takeout,,,,,SUPERBOWL,8.09,53.95,3.67,6.01,0.0,55.54,Card
100393,2026-02-03 12:22:35,Delivery,343.0,,,,,0.0,10.03,0.8,0.0,3.04,13.87,Card
100394,2026-02-21 12:56:32,Dine-In,536.0,27.0,6.0,37.0,,0.0,69.69,5.58,11.29,0.0,86.56,Card
100395,2026-02-14 22:25:37,Dine-In,,17.0,3.0,38.0,,0.0,26.25,2.1,3.5,0.0,31.85,Card
100396,2026-02-28 18:22:41,Dine-In,,8.0,1.0,7.0,,0.0,49.34,3.95,10.15,0.0,63.44,Card
100397,2026-02-12 12:12:15,Dine-In,259.0,18.0,1.0,30.0,,0.0,13.35,1.07,1.98,0.0,16.4,Card
100398,2026-02-22 16:48:33,Dine-In,660.0,30.0,2.0,13.0,VALENTINE,8.0,114.56,8.52,13.96,0.0,129.04,Card
100399,2026-02-15 19:00:17,Delivery,318.0,,,,,0.0,24.57,1.97,0.0,5.39,31.93,Card
100400,2026-02-06 16:33:00,Dine-In,707.0,2.0,4.0,27.0,,0.0,55.01,4.4,8.69,0.0,68.1,Card
100401,2026-02-26 13:38:48,Dine-In,442.0,22.0,7.0,2.0,WELCOME10,4.59,45.93,3.31,5.86,0.0,50.51,Card
100402,2026-02-08 20:19:26,Dine-In,461.0,18.0,6.0,6.0,,0.0,27.73,2.22,5.15,0.0,35.1,Card
100403,2026-02-01 20:33:26,Delivery,516.0,,,,,0.0,54.28,4.34,0.0,3.05,61.67,Card
100404,2026-02-06 12:21:47,Dine-In,215.0,12.0,2.0,19.0,,0.0,37.32,2.99,5.05,0.0,45.36,Card
100405,2026-02-26 16:00:10,Dine-In,431.0,35.0,2.0,11.0,,0.0,16.1,1.29,3.02,0.0,20.41,Google Pay
100406,2026-02-27 20:59:56,Dine-In,221.0,35.0,7.0,28.0,LUNCH5,5.0,37.35,2.59,4.52,0.0,39.46,Card
100407,2026-02-22 15:05:55,Takeout,,,,,,0.0,15.39,1.23,0.0,0.0,16.62,Card
100408,2026-02-01 12:09:56,Dine-In,52.0,9.0,3.0,39.0,,0.0,52.23,4.18,10.39,0.0,66.8,Card
100409,2026-02-03 12:16:40,Dine-In,698.0,21.0,2.0,22.0,,0.0,8.94,0.72,1.84,0.0,11.5,Card
100410,2026-02-03 12:35:47,Delivery,85.0,,,,,0.0,84.64,6.77,0.0,4.05,95.46,Card
100411,2026-02-04 20:15:16,Dine-In,,35.0,4.0,37.0,,0.0,70.33,5.63,8.46,0.0,84.42,Card
100412,2026-02-07 13:11:21,Dine-In,154.0,34.0,2.0,37.0,,0.0,19.35,1.55,2.65,0.0,23.55,Card
100413,2026-02-21 17:44:26,Dine-In,629.0,27.0,3.0,40.0,LUNCH5,5.0,20.49,1.24,3.3,0.0,20.03,Apple Pay
100414,2026-02-08 17:29:56,Takeout,6.0,,,,,0.0,17.69,1.42,2.15,0.0,21.26,Card
100415,2026-02-19 14:15:09,Takeout,410.0,,,,WELCOME10,4.88,48.75,3.51,0.0,0.0,47.38,Card
100416,2026-02-15 12:21:05,Dine-In,,3.0,2.0,25.0,WELCOME10,3.51,35.07,2.52,4.95,0.0,39.03,Card
100417,2026-02-06 12:52:55,Delivery,87.0,,,,SUPERBOWL,2.58,17.17,1.17,0.0,3.06,18.82,Card
100418,2026-02-04 12:24:53,Delivery,138.0,,,,FAMILY15,3.23,26.92,1.9,0.0,3.71,29.3,Google Pay
100419,2026-02-07 19:13:22,Dine-In,323.0,34.0,6.0,8.0,,0.0,42.13,3.37,5.89,0.0,51.39,Card
100420,2026-02-18 12:32:20,Delivery,417.0,,,,FAMILY15,4.08,34.02,2.4,0.0,5.67,38.01,Card
100421,2026-02-06 20:43:51,Dine-In,425.0,7.0,2.0,9.0,,0.0,71.28,5.7,11.02,0.0,88.0,Apple Pay
100422,2026-02-02 18:40:40,Takeout,553.0,,,,,0.0,48.17,3.85,0.0,0.0,52.02,Card
100423,2026-02-07 18:03:09,Dine-In,346.0,29.0,2.0,6.0,,0.0,16.04,1.28,2.51,0.0,19.83,Card
100424,2026-02-22 12:43:50,Takeout,99.0,,,,,0.0,8.06,0.64,1.2,0.0,9.9,Card
100425,2026-02-07 14:56:38,Dine-In,702.0,2.0,3.0,21.0,WELCOME10,9.65,96.52,6.95,10.77,0.0,104.59,Card
100426,2026-02-26 08:33:28,Takeout,244.0,,,,,0.0,34.65,2.77,0.0,0.0,37.42,Card
100427,2026-02-17 10:23:36,Takeout,297.0,,,,WELCOME10,3.2,32.01,2.3,0.0,0.0,31.11,Card
100428,2026-02-18 19:24:36,Delivery,,,,,,0.0,21.11,1.69,0.0,5.34,28.14,Card
100429,2026-02-19 18:40:18,Dine-In,,33.0,3.0,13.0,,0.0,69.7,5.58,9.87,0.0,85.15,Card
100430,2026-02-28 12:44:38,Dine-In,533.0,24.0,2.0,36.0,,0.0,28.19,2.26,4.39,0.0,34.84,Card
100431,2026-02-13 13:32:24,Dine-In,,5.0,2.0,36.0,WELCOME10,3.3,32.95,2.37,4.3,0.0,36.32,Card
100432,2026-02-08 17:07:15,Takeout,,,,,WEEKEND7,7.0,50.11,3.45,6.38,0.0,52.94,Card
100433,2026-02-07 11:33:52,Delivery,,,,,,0.0,11.41,0.91,0.0,3.87,16.19,Card
100434,2026-02-24 13:48:29,Dine-In,,12.0,3.0,38.0,,0.0,94.48,7.56,12.63,0.0,114.67,Card
100435,2026-02-22 19:10:30,Delivery,,,,,VALENTINE,5.0,50.0,3.6,0.0,3.6,52.2,Google Pay
100436,2026-02-12 15:59:05,Dine-In,,14.0,6.0,11.0,,0.0,74.39,5.95,12.26,0.0,92.6,Apple Pay
100437,2026-02-15 13:30:37,Dine-In,,11.0,2.0,10.0,LUNCH5,5.0,94.06,7.12,16.38,0.0,112.56,Apple Pay
100438,2026-02-26 18:33:12,Dine-In,560.0,27.0,2.0,32.0,WELCOME10,7.13,71.3,5.13,10.86,0.0,80.16,Card
