order_item_id,order_id,menu_item_id,item_name,category,quantity,unit_price,line_total
453,100146,15,Margherita Pizza,Entree,1,26.1,26.1
454,100146,20,Chicken Alfredo,Entree,1,13.28,13.28
455,100146,5,Bruschetta,Appetizer,2,11.71,23.42
456,100147,27,Falafel Plate,Entree,1,15.37,15.37
457,100147,36,Iced Tea,Beverage,1,7.79,7.79
458,100147,20,Chicken Alfredo,Entree,1,12.9,12.9
459,100148,44,Milkshake,Beverage,1,5.41,5.41
460,100148,17,Cheeseburger,Entree,1,17.83,17.83
461,100148,45,Kids Mac & Cheese,Kids,1,6.32,6.32
462,100149,25,Short Rib Sandwich,Entree,1,31.03,31.03
463,100149,29,Chocolate Cake,Dessert,1,11.3,11.3
464,100150,19,Fish Tacos,Entree,2,29.23,58.46
465,100150,36,Iced Tea,Beverage,1,7.72,7.72
466,100150,6,Spinach Artichoke Dip,Appetizer,1,10.92,10.92
467,100151,24,Chicken Parmesan,Entree,1,16.41,16.41
468,100151,26,Shrimp Scampi,Entree,1,19.49,19.49
469,100152,8,Deviled Eggs,Appetizer,1,6.93,6.93
470,100152,59,Craft Coffee (Spicy),Beverage,1,9.66,9.66
471,100152,24,Chicken Parmesan,Entree,1,16.24,16.24
472,100152,28,Beef Ramen,Entree,1,14.72,14.72
473,100152,1,Garlic Knots,Appetizer,1,10.55,10.55
474,100152,25,Short Rib Sandwich,Entree,1,31.33,31.33
475,100153,22,Salmon Bowl,Entree,1,26.58,26.58
476,100153,43,Sparkling Water,Beverage,1,4.85,4.85
477,100153,24,Chicken Parmesan,Entree,1,16.25,16.25
478,100154,7,Mozzarella Sticks,Appetizer,1,12.39,12.39
479,100154,37,Lemonade,Beverage,1,9.84,9.84
480,100154,35,House Soda,Beverage,1,5.92,5.92
481,100154,24,Chicken Parmesan,Entree,1,15.95,15.95
482,100155,43,Sparkling Water,Beverage,1,4.85,4.85
483,100155,39,Espresso,Beverage,2,9.85,19.7
484,100156,22,Salmon Bowl,Entree,1,27.24,27.24
485,100157,57,Bruschetta (Vegan),Appetizer,1,12.88,12.88
486,100157,23,Veggie Stir Fry,Entree,1,20.04,20.04
487,100157,40,IPA Pint,Beverage,1,7.53,7.53
488,100158,36,Iced Tea,Beverage,1,7.28,7.28
489,100158,29,Chocolate Cake,Dessert,1,11.43,11.43
490,100159,37,Lemonade,Beverage,1,9.64,9.64
491,100159,19,Fish Tacos,Entree,1,29.59,29.59
492,100159,57,Bruschetta (Vegan),Appetizer,1,12.76,12.76
493,100159,36,Iced Tea,Beverage,2,7.53,15.06
494,100160,49,French Fries,Side,1,6.82,6.82
495,100160,36,Iced Tea,Beverage,1,7.74,7.74
496,100161,28,Beef Ramen,Entree,2,14.63,29.26
497,100161,41,Red Wine Glass,Beverage,2,8.89,17.78
498,100161,17,Cheeseburger,Entree,1,17.0,17.0
499,100162,56,Tiramisu (Small),Dessert,1,10.31,10.31
500,100162,18,Mushroom Swiss Burger,Entree,1,24.94,24.94
501,100162,16,BBQ Chicken Pizza,Entree,1,23.59,23.59
502,100162,44,Milkshake,Beverage,1,5.38,5.38
503,100162,39,Espresso,Beverage,1,10.11,10.11
504,100163,43,Sparkling Water,Beverage,1,4.73,4.73
505,100163,37,Lemonade,Beverage,1,9.57,9.57
506,100164,32,Ice Cream Sundae,Dessert,1,10.38,10.38
507,100164,21,Ribeye Steak,Entree,2,28.16,56.32
508,100165,27,Falafel Plate,Entree,1,15.35,15.35
509,100165,60,Espresso (Vegan),Beverage,1,3.7,3.7
510,100165,24,Chicken Parmesan,Entree,1,16.65,16.65
511,100165,9,Caesar Salad,Salad,1,10.95,10.95
512,100165,15,Margherita Pizza,Entree,1,26.34,26.34
513,100166,30,Cheesecake,Dessert,1,10.0,10.0
514,100166,20,Chicken Alfredo,Entree,1,13.75,13.75
515,100166,35,House Soda,Beverage,1,5.96,5.96
516,100167,6,Spinach Artichoke Dip,Appetizer,1,10.93,10.93
517,100167,40,IPA Pint,Beverage,1,7.47,7.47
518,100168,10,House Greens,Salad,1,8.3,8.3
519,100168,44,Milkshake,Beverage,1,5.26,5.26
520,100168,41,Red Wine Glass,Beverage,1,8.79,8.79
521,100169,40,IPA Pint,Beverage,1,7.58,7.58
522,100169,16,BBQ Chicken Pizza,Entree,2,24.22,48.44
523,100169,6,Spinach Artichoke Dip,Appetizer,2,10.67,21.34
524,100170,10,House Greens,Salad,1,8.27,8.27
525,100171,40,IPA Pint,Beverage,1,7.7,7.7
526,100171,18,Mushroom Swiss Burger,Entree,1,23.97,23.97
527,100171,50,Sweet Potato Fries,Side,1,5.27,5.27
528,100171,16,BBQ Chicken Pizza,Entree,1,23.71,23.71
529,100171,2,Crispy Calamari,Appetizer,1,6.08,6.08
530,100172,37,Lemonade,Beverage,2,9.6,19.2
531,100172,59,Craft Coffee (Spicy),Beverage,1,9.79,9.79
532,100172,17,Cheeseburger,Entree,2,17.71,35.42
533,100172,4,Buffalo Wings,Appetizer,1,7.62,7.62
534,100173,27,Falafel Plate,Entree,1,14.96,14.96
535,100174,15,Margherita Pizza,Entree,1,26.56,26.56
536,100174,18,Mushroom Swiss Burger,Entree,1,24.7,24.7
537,100174,6,Spinach Artichoke Dip,Appetizer,1,10.89,10.89
538,100175,40,IPA Pint,Beverage,2,7.66,15.32
539,100175,25,Short Rib Sandwich,Entree,1,30.6,30.6
540,100176,37,Lemonade,Beverage,1,10.04,10.04
541,100176,12,Cobb Salad,Salad,1,11.86,11.86
542,100176,27,Falafel Plate,Entree,1,15.39,15.39
543,100176,18,Mushroom Swiss Burger,Entree,1,24.48,24.48
544,100176,40,IPA Pint,Beverage,1,7.98,7.98
545,100176,59,Craft Coffee (Spicy),Beverage,1,9.73,9.73
546,100177,25,Short Rib Sandwich,Entree,1,32.06,32.06
547,100177,59,Craft Coffee (Spicy),Beverage,1,9.69,9.69
548,100177,42,White Wine Glass,Beverage,1,3.34,3.34
549,100178,20,Chicken Alfredo,Entree,1,13.46,13.46
550,100179,40,IPA Pint,Beverage,1,7.96,7.96
551,100180,31,Apple Pie,Dessert,1,10.73,10.73
552,100180,38,Craft Coffee,Beverage,1,8.1,8.1
553,100180,21,Ribeye Steak,Entree,1,28.34,28.34
554,100181,26,Shrimp Scampi,Entree,2,19.13,38.26
555,100181,59,Craft Coffee (Spicy),Beverage,2,9.47,18.94
556,100182,9,Caesar Salad,Salad,1,11.49,11.49
557,100182,38,Craft Coffee,Beverage,1,7.85,7.85
558,100182,26,Shrimp Scampi,Entree,1,19.82,19.82
559,100182,41,Red Wine Glass,Beverage,1,8.96,8.96
560,100183,20,Chicken Alfredo,Entree,1,12.86,12.86
561,100183,60,Espresso (Vegan),Beverage,1,3.61,3.61
562,100183,1,Garlic Knots,Appetizer,1,10.36,10.36
563,100184,35,House Soda,Beverage,1,5.97,5.97
564,100184,25,Short Rib Sandwich,Entree,1,30.61,30.61
565,100185,19,Fish Tacos,Entree,1,28.38,28.38
566,100185,23,Veggie Stir Fry,Entree,1,19.23,19.23
567,100185,42,White Wine Glass,Beverage,1,3.39,3.39
568,100186,22,Salmon Bowl,Entree,2,27.14,54.28
569,100186,44,Milkshake,Beverage,1,5.33,5.33
570,100186,27,Falafel Plate,Entree,1,14.87,14.87
571,100186,39,Espresso,Beverage,1,10.33,10.33
572,100186,23,Veggie Stir Fry,Entree,1,19.95,19.95
573,100186,5,Bruschetta,Appetizer,1,11.23,11.23
574,100187,24,Chicken Parmesan,Entree,1,16.67,16.67
575,100187,3,Loaded Nachos,Appetizer,1,8.04,8.04
576,100187,44,Milkshake,Beverage,1,5.5,5.5
577,100188,5,Bruschetta,Appetizer,1,11.29,11.29
578,100188,18,Mushroom Swiss Burger,Entree,1,23.94,23.94
579,100188,3,Loaded Nachos,Appetizer,2,8.13,16.26
580,100188,40,IPA Pint,Beverage,1,7.76,7.76
581,100188,25,Short Rib Sandwich,Entree,1,30.99,30.99
582,100189,38,Craft Coffee,Beverage,1,8.1,8.1
583,100189,16,BBQ Chicken Pizza,Entree,1,23.0,23.0
584,100189,42,White Wine Glass,Beverage,1,3.35,3.35
585,100190,32,Ice Cream Sundae,Dessert,1,10.43,10.43
586,100190,10,House Greens,Salad,2,8.55,17.1
587,100190,28,Beef Ramen,Entree,1,14.71,14.71
588,100190,7,Mozzarella Sticks,Appetizer,1,12.25,12.25
589,100190,27,Falafel Plate,Entree,1,15.02,15.02
590,100190,4,Buffalo Wings,Appetizer,1,7.54,7.54
591,100191,24,Chicken Parmesan,Entree,1,16.62,16.62
592,100192,57,Bruschetta (Vegan),Appetizer,1,13.38,13.38
593,100192,48,Kids Burger,Kids,1,7.7,7.7
594,100192,26,Shrimp Scampi,Entree,1,19.32,19.32
595,100192,10,House Greens,Salad,1,8.58,8.58
596,100192,40,IPA Pint,Beverage,1,7.48,7.48
597,100193,9,Caesar Salad,Salad,1,10.82,10.82
598,100193,39,Espresso,Beverage,1,10.12,10.12
599,100194,32,Ice Cream Sundae,Dessert,1,10.2,10.2
600,100194,60,Espresso (Vegan),Beverage,2,3.55,7.1
601,100194,1,Garlic Knots,Appetizer,1,10.75,10.75
602,100194,40,IPA Pint,Beverage,1,7.6,7.6
603,100195,22,Salmon Bowl,Entree,1,26.27,26.27
604,100195,55,Mashed Potatoes,Side,1,7.07,7.07
605,100195,17,Cheeseburger,Entree,1,17.48,17.48
606,100196,17,Cheeseburger,Entree,1,16.89,16.89
607,100196,22,Salmon Bowl,Entree,1,26.25,26.25
608,100196,42,White Wine Glass,Beverage,1,3.39,3.39
609,100196,12,Cobb Salad,Salad,1,11.98,11.98
610,100196,60,Espresso (Vegan),Beverage,1,3.48,3.48
611,100197,41,Red Wine Glass,Beverage,1,9.02,9.02
612,100198,24,Chicken Parmesan,Entree,2,16.44,32.88
613,100198,40,IPA Pint,Beverage,2,7.83,15.66
614,100199,18,Mushroom Swiss Burger,Entree,1,24.76,24.76
615,100199,29,Chocolate Cake,Dessert,1,11.14,11.14
616,100200,25,Short Rib Sandwich,Entree,1,31.83,31.83
617,100200,2,Crispy Calamari,Appetizer,1,6.09,6.09
618,100200,1,Garlic Knots,Appetizer,1,10.93,10.93
619,100200,3,Loaded Nachos,Appetizer,1,8.08,8.08
620,100201,33,Tiramisu,Dessert,1,9.26,9.26
621,100201,3,Loaded Nachos,Appetizer,1,7.81,7.81
622,100201,39,Espresso,Beverage,2,10.0,20.0
623,100201,5,Bruschetta,Appetizer,1,11.34,11.34
624,100201,18,Mushroom Swiss Burger,Entree,1,24.12,24.12
625,100202,22,Salmon Bowl,Entree,2,27.1,54.2
626,100202,58,Brownie Skillet (Extra Sauce),Dessert,1,8.23,8.23
627,100202,20,Chicken Alfredo,Entree,1,13.51,13.51
628,100202,3,Loaded Nachos,Appetizer,1,8.29,8.29
629,100202,19,Fish Tacos,Entree,1,28.57,28.57
630,100203,40,IPA Pint,Beverage,1,7.82,7.82
631,100203,28,Beef Ramen,Entree,1,15.08,15.08
632,100203,9,Caesar Salad,Salad,1,10.97,10.97
633,100204,59,Craft Coffee (Spicy),Beverage,1,9.7,9.7
634,100204,24,Chicken Parmesan,Entree,2,15.89,31.78
635,100204,6,Spinach Artichoke Dip,Appetizer,1,11.12,11.12
636,100205,24,Chicken Parmesan,Entree,1,16.49,16.49
637,100205,60,Espresso (Vegan),Beverage,1,3.68,3.68
638,100206,60,Espresso (Vegan),Beverage,1,3.64,3.64
639,100206,11,Greek Salad,Salad,1,9.42,9.42
640,100206,44,Milkshake,Beverage,1,5.55,5.55
641,100206,56,Tiramisu (Small),Dessert,1,10.81,10.81
642,100207,41,Red Wine Glass,Beverage,1,8.78,8.78
643,100207,39,Espresso,Beverage,1,9.8,9.8
644,100207,40,IPA Pint,Beverage,1,7.47,7.47
645,100208,20,Chicken Alfredo,Entree,1,13.38,13.38
646,100209,21,Ribeye Steak,Entree,1,29.61,29.61
647,100209,15,Margherita Pizza,Entree,1,25.3,25.3
648,100209,19,Fish Tacos,Entree,1,29.02,29.02
649,100210,28,Beef Ramen,Entree,1,14.66,14.66
650,100210,42,White Wine Glass,Beverage,1,3.47,3.47
651,100210,1,Garlic Knots,Appetizer,1,10.89,10.89
652,100210,43,Sparkling Water,Beverage,1,4.87,4.87
653,100210,2,Crispy Calamari,Appetizer,1,6.24,6.24
654,100210,16,BBQ Chicken Pizza,Entree,1,23.31,23.31
655,100211,5,Bruschetta,Appetizer,1,11.37,11.37
656,100211,38,Craft Coffee,Beverage,1,8.26,8.26
657,100211,50,Sweet Potato Fries,Side,1,5.31,5.31
658,100211,3,Loaded Nachos,Appetizer,1,8.3,8.3
659,100212,36,Iced Tea,Beverage,1,7.38,7.38
660,100212,6,Spinach Artichoke Dip,Appetizer,1,10.85,10.85
661,100213,46,Kids Chicken Tenders,Kids,1,7.4,7.4
662,100213,43,Sparkling Water,Beverage,1,4.87,4.87
663,100213,45,Kids Mac & Cheese,Kids,1,6.47,6.47
664,100213,38,Craft Coffee,Beverage,1,7.93,7.93
665,100213,27,Falafel Plate,Entree,1,14.9,14.9
666,100213,36,Iced Tea,Beverage,1,7.36,7.36
667,100214,17,Cheeseburger,Entree,1,17.24,17.24
668,100214,44,Milkshake,Beverage,1,5.46,5.46
669,100215,41,Red Wine Glass,Beverage,1,8.7,8.7
670,100215,8,Deviled Eggs,Appetizer,1,6.84,6.84
671,100215,59,Craft Coffee (Spicy),Beverage,1,9.6,9.6
672,100215,35,House Soda,Beverage,2,6.06,12.12
673,100216,21,Ribeye Steak,Entree,2,28.53,57.06
674,100216,17,Cheeseburger,Entree,2,17.43,34.86
675,100216,40,IPA Pint,Beverage,1,7.55,7.55
676,100216,57,Bruschetta (Vegan),Appetizer,1,12.94,12.94
677,100217,27,Falafel Plate,Entree,1,15.22,15.22
678,100218,40,IPA Pint,Beverage,1,7.67,7.67
679,100218,20,Chicken Alfredo,Entree,1,13.25,13.25
680,100218,26,Shrimp Scampi,Entree,1,19.31,19.31
681,100219,60,Espresso (Vegan),Beverage,1,3.6,3.6
682,100219,23,Veggie Stir Fry,Entree,1,19.95,19.95
683,100220,35,House Soda,Beverage,1,6.21,6.21
684,100221,16,BBQ Chicken Pizza,Entree,1,24.45,24.45
685,100221,31,Apple Pie,Dessert,1,10.8,10.8
686,100222,15,Margherita Pizza,Entree,1,25.55,25.55
687,100222,25,Short Rib Sandwich,Entree,1,31.21,31.21
688,100222,59,Craft Coffee (Spicy),Beverage,1,9.67,9.67
689,100222,3,Loaded Nachos,Appetizer,1,7.93,7.93
690,100222,24,Chicken Parmesan,Entree,1,16.66,16.66
691,100223,35,House Soda,Beverage,1,6.22,6.22
692,100223,26,Shrimp Scampi,Entree,1,20.36,20.36
693,100224,7,Mozzarella Sticks,Appetizer,1,12.51,12.51
694,100224,26,Shrimp Scampi,Entree,1,19.1,19.1
695,100225,57,Bruschetta (Vegan),Appetizer,1,13.18,13.18
696,100225,31,Apple Pie,Dessert,1,10.72,10.72
697,100225,36,Iced Tea,Beverage,1,7.54,7.54
698,100225,16,BBQ Chicken Pizza,Entree,1,23.94,23.94
699,100226,1,Garlic Knots,Appetizer,1,10.72,10.72
700,100226,17,Cheeseburger,Entree,1,17.02,17.02
701,100227,18,Mushroom Swiss Burger,Entree,1,24.74,24.74
702,100227,23,Veggie Stir Fry,Entree,1,19.36,19.36
703,100227,41,Red Wine Glass,Beverage,1,8.57,8.57
704,100227,39,Espresso,Beverage,2,10.13,20.26
705,100228,17,Cheeseburger,Entree,1,16.85,16.85
706,100228,31,Apple Pie,Dessert,1,10.86,10.86
707,100228,60,Espresso (Vegan),Beverage,2,3.48,6.96
708,100228,57,Bruschetta (Vegan),Appetizer,1,13.01,13.01
709,100228,23,Veggie Stir Fry,Entree,1,19.42,19.42
710,100229,43,Sparkling Water,Beverage,1,5.03,5.03
711,100229,44,Milkshake,Beverage,1,5.27,5.27
712,100229,57,Bruschetta (Vegan),Appetizer,1,13.34,13.34
713,100229,60,Espresso (Vegan),Beverage,1,3.67,3.67
714,100229,36,Iced Tea,Beverage,2,7.34,14.68
715,100229,27,Falafel Plate,Entree,2,14.9,29.8
716,100230,15,Margherita Pizza,Entree,1,25.32,25.32
717,100230,60,Espresso (Vegan),Beverage,1,3.5,3.5
718,100230,40,IPA Pint,Beverage,2,7.49,14.98
719,100230,22,Salmon Bowl,Entree,1,26.85,26.85
720,100230,1,Garlic Knots,Appetizer,1,10.78,10.78
721,100230,37,Lemonade,Beverage,1,9.72,9.72
722,100231,56,Tiramisu (Small),Dessert,1,10.23,10.23
723,100232,40,IPA Pint,Beverage,1,7.99,7.99
724,100232,20,Chicken Alfredo,Entree,1,13.1,13.1
725,100232,23,Veggie Stir Fry,Entree,1,19.67,19.67
726,100232,19,Fish Tacos,Entree,2,28.0,56.0
727,100233,28,Beef Ramen,Entree,1,15.39,15.39
728,100233,17,Cheeseburger,Entree,1,17.8,17.8
729,100234,26,Shrimp Scampi,Entree,1,19.15,19.15
730,100234,21,Ribeye Steak,Entree,1,28.46,28.46
731,100234,31,Apple Pie,Dessert,1,11.31,11.31
732,100235,33,Tiramisu,Dessert,1,9.25,9.25
733,100235,25,Short Rib Sandwich,Entree,1,32.05,32.05
734,100235,23,Veggie Stir Fry,Entree,1,19.48,19.48
735,100236,58,Brownie Skillet (Extra Sauce),Dessert,1,7.87,7.87
736,100236,16,BBQ Chicken Pizza,Entree,1,24.33,24.33
737,100236,59,Craft Coffee (Spicy),Beverage,3,9.58,28.74
738,100236,40,IPA Pint,Beverage,1,7.51,7.51
739,100236,10,House Greens,Salad,1,8.18,8.18
740,100236,21,Ribeye Steak,Entree,1,28.15,28.15
741,100237,38,Craft Coffee,Beverage,1,8.03,8.03
742,100237,43,Sparkling Water,Beverage,1,4.86,4.86
743,100237,39,Espresso,Beverage,1,9.74,9.74
744,100237,41,Red Wine Glass,Beverage,1,8.76,8.76
745,100237,7,Mozzarella Sticks,Appetizer,1,12.64,12.64
746,100237,10,House Greens,Salad,1,8.38,8.38
747,100238,25,Short Rib Sandwich,Entree,1,31.19,31.19
748,100238,21,Ribeye Steak,Entree,1,28.51,28.51
749,100239,24,Chicken Parmesan,Entree,1,16.38,16.38
750,100239,42,White Wine Glass,Beverage,1,3.4,3.4
751,100239,15,Margherita Pizza,Entree,2,24.94,49.88
752,100239,10,House Greens,Salad,1,8.29,8.29
753,100240,44,Milkshake,Beverage,1,5.39,5.39
754,100240,6,Spinach Artichoke Dip,Appetizer,1,10.56,10.56
755,100240,1,Garlic Knots,Appetizer,1,10.91,10.91
756,100240,58,Brownie Skillet (Extra Sauce),Dessert,1,8.05,8.05
757,100240,39,Espresso,Beverage,1,9.73,9.73
758,100241,3,Loaded Nachos,Appetizer,1,7.99,7.99
759,100241,8,Deviled Eggs,Appetizer,1,6.56,6.56
760,100242,35,House Soda,Beverage,1,6.25,6.25
761,100243,25,Short Rib Sandwich,Entree,1,31.6,31.6
762,100243,8,Deviled Eggs,Appetizer,1,6.83,6.83
763,100243,16,BBQ Chicken Pizza,Entree,1,23.6,23.6
764,100243,18,Mushroom Swiss Burger,Entree,1,24.98,24.98
765,100243,20,Chicken Alfredo,Entree,1,13.57,13.57
766,100244,35,House Soda,Beverage,1,5.92,5.92
767,100244,60,Espresso (Vegan),Beverage,1,3.54,3.54
768,100245,43,Sparkling Water,Beverage,1,4.86,4.86
769,100245,14,Caprese Salad,Salad,1,9.47,9.47
770,100245,44,Milkshake,Beverage,1,5.46,5.46
771,100246,36,Iced Tea,Beverage,1,7.47,7.47
772,100246,31,Apple Pie,Dessert,1,11.03,11.03
773,100246,24,Chicken Parmesan,Entree,1,16.05,16.05
774,100246,41,Red Wine Glass,Beverage,1,9.04,9.04
775,100247,19,Fish Tacos,Entree,1,28.38,28.38
776,100247,41,Red Wine Glass,Beverage,1,9.03,9.03
777,100247,36,Iced Tea,Beverage,2,7.35,14.7
778,100247,37,Lemonade,Beverage,1,10.04,10.04
779,100247,38,Craft Coffee,Beverage,1,8.01,8.01
780,100248,17,Cheeseburger,Entree,1,17.45,17.45
781,100249,2,Crispy Calamari,Appetizer,1,6.14,6.14
782,100249,35,House Soda,Beverage,1,5.97,5.97
783,100249,42,White Wine Glass,Beverage,1,3.32,3.32
784,100249,23,Veggie Stir Fry,Entree,1,19.11,19.11
785,100249,27,Falafel Plate,Entree,1,15.06,15.06
786,100249,16,BBQ Chicken Pizza,Entree,1,23.63,23.63
787,100250,54,Side Salad,Side,1,8.73,8.73
788,100250,18,Mushroom Swiss Burger,Entree,1,24.37,24.37
789,100250,40,IPA Pint,Beverage,1,7.89,7.89
790,100250,5,Bruschetta,Appetizer,1,11.68,11.68
791,100251,39,Espresso,Beverage,1,9.87,9.87
792,100251,27,Falafel Plate,Entree,1,15.32,15.32
793,100251,37,Lemonade,Beverage,1,9.96,9.96
794,100252,21,Ribeye Steak,Entree,2,29.49,58.98
795,100252,38,Craft Coffee,Beverage,2,8.1,16.2
796,100252,25,Short Rib Sandwich,Entree,1,32.12,32.12
797,100252,18,Mushroom Swiss Burger,Entree,2,24.24,48.48
798,100253,19,Fish Tacos,Entree,1,28.23,28.23
799,100253,23,Veggie Stir Fry,Entree,2,19.48,38.96
800,100254,23,Veggie Stir Fry,Entree,1,19.16,19.16
801,100254,57,Bruschetta (Vegan),Appetizer,1,12.87,12.87
802,100254,37,Lemonade,Beverage,1,9.59,9.59
803,100254,44,Milkshake,Beverage,1,5.27,5.27
804,100255,41,Red Wine Glass,Beverage,1,8.51,8.51
805,100255,28,Beef Ramen,Entree,1,15.12,15.12
806,100255,17,Cheeseburger,Entree,1,17.49,17.49
807,100255,16,BBQ Chicken Pizza,Entree,1,24.09,24.09
808,100256,39,Espresso,Beverage,1,9.88,9.88
809,100256,15,Margherita Pizza,Entree,1,26.16,26.16
810,100257,36,Iced Tea,Beverage,1,7.38,7.38
811,100257,16,BBQ Chicken Pizza,Entree,1,23.68,23.68
812,100257,8,Deviled Eggs,Appetizer,1,6.74,6.74
813,100258,24,Chicken Parmesan,Entree,1,16.17,16.17
814,100258,19,Fish Tacos,Entree,1,28.38,28.38
815,100259,15,Margherita Pizza,Entree,1,25.97,25.97
816,100259,5,Bruschetta,Appetizer,1,11.36,11.36
817,100259,25,Short Rib Sandwich,Entree,1,30.96,30.96
818,100260,15,Margherita Pizza,Entree,1,26.24,26.24
819,100261,57,Bruschetta (Vegan),Appetizer,1,12.8,12.8
820,100261,26,Shrimp Scampi,Entree,1,19.47,19.47
821,100262,42,White Wine Glass,Beverage,1,3.47,3.47
822,100262,60,Espresso (Vegan),Beverage,2,3.51,7.02
823,100263,25,Short Rib Sandwich,Entree,1,31.86,31.86
824,100263,19,Fish Tacos,Entree,1,29.7,29.7
825,100263,5,Bruschetta,Appetizer,1,11.68,11.68
826,100264,11,Greek Salad,Salad,1,9.62,9.62
827,100264,40,IPA Pint,Beverage,1,7.55,7.55
828,100265,5,Bruschetta,Appetizer,1,11.3,11.3
829,100265,41,Red Wine Glass,Beverage,1,8.67,8.67
830,100265,39,Espresso,Beverage,1,10.16,10.16
831,100265,20,Chicken Alfredo,Entree,1,13.5,13.5
832,100265,44,Milkshake,Beverage,1,5.31,5.31
833,100266,3,Loaded Nachos,Appetizer,1,8.12,8.12
834,100266,27,Falafel Plate,Entree,1,15.22,15.22
835,100266,42,White Wine Glass,Beverage,1,3.44,3.44
836,100267,25,Short Rib Sandwich,Entree,3,31.31,93.93
837,100267,19,Fish Tacos,Entree,1,28.86,28.86
838,100267,47,Kids Cheese Pizza,Kids,1,6.7,6.7
839,100268,41,Red Wine Glass,Beverage,1,8.82,8.82
840,100268,28,Beef Ramen,Entree,1,14.74,14.74
841,100268,37,Lemonade,Beverage,1,9.55,9.55
842,100268,16,BBQ Chicken Pizza,Entree,1,23.39,23.39
843,100269,37,Lemonade,Beverage,1,10.04,10.04
844,100269,16,BBQ Chicken Pizza,Entree,1,24.43,24.43
845,100269,15,Margherita Pizza,Entree,1,25.06,25.06
846,100269,60,Espresso (Vegan),Beverage,2,3.69,7.38
847,100270,33,Tiramisu,Dessert,1,9.3,9.3
848,100270,28,Beef Ramen,Entree,1,14.76,14.76
849,100270,15,Margherita Pizza,Entree,1,25.0,25.0
850,100270,16,BBQ Chicken Pizza,Entree,1,23.71,23.71
851,100271,43,Sparkling Water,Beverage,1,4.88,4.88
852,100271,25,Short Rib Sandwich,Entree,1,32.64,32.64
853,100271,44,Milkshake,Beverage,1,5.32,5.32
854,100271,20,Chicken Alfredo,Entree,1,13.45,13.45
855,100272,43,Sparkling Water,Beverage,1,5.04,5.04
856,100272,24,Chicken Parmesan,Entree,1,16.51,16.51
857,100272,15,Margherita Pizza,Entree,1,24.9,24.9
858,100272,28,Beef Ramen,Entree,1,14.76,14.76
859,100273,41,Red Wine Glass,Beverage,1,9.05,9.05
860,100273,40,IPA Pint,Beverage,1,7.72,7.72
861,100273,15,Margherita Pizza,Entree,1,25.58,25.58
862,100273,7,Mozzarella Sticks,Appetizer,2,12.78,25.56
863,100274,40,IPA Pint,Beverage,1,7.59,7.59
864,100274,44,Milkshake,Beverage,1,5.24,5.24
865,100274,16,BBQ Chicken Pizza,Entree,1,23.04,23.04
866,100275,10,House Greens,Salad,2,8.15,16.3
867,100275,24,Chicken Parmesan,Entree,1,15.79,15.79
868,100275,37,Lemonade,Beverage,1,9.47,9.47
869,100275,33,Tiramisu,Dessert,2,9.55,19.1
870,100275,57,Bruschetta (Vegan),Appetizer,1,12.82,12.82
871,100276,8,Deviled Eggs,Appetizer,1,6.63,6.63
872,100276,19,Fish Tacos,Entree,1,29.59,29.59
873,100277,41,Red Wine Glass,Beverage,2,8.52,17.04
874,100277,24,Chicken Parmesan,Entree,1,16.72,16.72
875,100278,43,Sparkling Water,Beverage,1,4.9,4.9
876,100279,42,White Wine Glass,Beverage,1,3.33,3.33
877,100279,22,Salmon Bowl,Entree,1,26.04,26.04
878,100279,17,Cheeseburger,Entree,1,17.61,17.61
879,100280,52,Side Rice,Side,1,4.22,4.22
880,100280,59,Craft Coffee (Spicy),Beverage,1,10.01,10.01
881,100281,41,Red Wine Glass,Beverage,1,8.97,8.97
882,100281,42,White Wine Glass,Beverage,1,3.32,3.32
883,100281,59,Craft Coffee (Spicy),Beverage,1,10.02,10.02
884,100281,18,Mushroom Swiss Burger,Entree,1,24.18,24.18
885,100282,28,Beef Ramen,Entree,1,15.11,15.11
886,100282,41,Red Wine Glass,Beverage,1,8.84,8.84
887,100282,35,House Soda,Beverage,1,5.97,5.97
888,100283,34,Brownie Skillet,Dessert,1,12.23,12.23
889,100283,46,Kids Chicken Tenders,Kids,1,7.13,7.13
890,100284,24,Chicken Parmesan,Entree,1,16.73,16.73
891,100284,36,Iced Tea,Beverage,1,7.31,7.31
892,100284,44,Milkshake,Beverage,1,5.25,5.25
893,100284,19,Fish Tacos,Entree,1,29.41,29.41
894,100284,40,IPA Pint,Beverage,1,7.6,7.6
895,100285,35,House Soda,Beverage,1,6.15,6.15
896,100285,34,Brownie Skillet,Dessert,1,11.7,11.7
897,100286,32,Ice Cream Sundae,Dessert,1,10.86,10.86
898,100286,28,Beef Ramen,Entree,1,14.65,14.65
899,100286,57,Bruschetta (Vegan),Appetizer,2,13.5,27.0
900,100286,42,White Wine Glass,Beverage,1,3.49,3.49
901,100286,36,Iced Tea,Beverage,2,7.65,15.3
902,100287,18,Mushroom Swiss Burger,Entree,1,24.76,24.76
903,100287,42,White Wine Glass,Beverage,1,3.48,3.48
904,100287,16,BBQ Chicken Pizza,Entree,1,24.25,24.25
905,100287,41,Red Wine Glass,Beverage,1,8.6,8.6
906,100287,29,Chocolate Cake,Dessert,1,11.5,11.5
907,100287,21,Ribeye Steak,Entree,1,27.94,27.94
908,100288,21,Ribeye Steak,Entree,1,28.55,28.55
